playerId,player,team,position,age,exp,bye,lower,upper,sdPts,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,games,points,vor,vorLow,vorHigh,overallRank,positionRank,ptsGame,vorGame,vorGameLow,vorGameHigh,adp,auctionValue,adpDiff,cost,ppdollar
2560994,Mike Gesicki,MIA,TE,25,2,NA,77.3,102.3787887,12.85430289,0.824644907,5,25.07878871,124,14.4,3.9,3.804809642,2,16,89.0393102,-9.579679574,-5.254132141,-10.4818666,182,14,5.564956887,-0.598729973,-0.328383259,-0.655116663,122.91,1.68,59.09,2,44.5196551
2557844,Jonathan Allen,WAS,DL,25,3,NA,184.8,212.1687976,22.17000752,1.616392304,2,27.36879761,NA,27.3,4.7,3.920897423,58,16,98.81126763,-9.961356904,-14.27666667,-20.35496139,183,21,6.175704227,-0.622584806,-0.892291667,-1.272185087,NA,NA,NA,1,98.81126763
2560713,Tremaine Edmunds,BUF,LB,22,2,NA,273.3,339.6388965,53.19413775,2.371741471,2,66.33889649,NA,14,3.7,3.832744783,70,16,152.2810979,-10.04084613,-3.31,-18.5330533,184,14,9.517568616,-0.627552883,-0.206875,-1.158315831,NA,NA,NA,1,152.2810979
2559193,Blake Jarwin,DAL,TE,26,3,NA,80.2,97.4611032,9.107012936,1.225217713,6,17.2611032,144.9,17.7,3.9,3.804809642,2,16,88.5189057,-10.10008407,-2.354132141,-15.39955211,185,15,5.532431606,-0.631255255,-0.147133259,-0.962472007,139.585,1.28,45.415,2,44.25945285
2532870,Melvin Ingram,LAC,DL,31,8,NA,183.01,203.1821266,17.52917711,2.608169996,2,20.17212665,NA,12.1,1.4,3.494141809,78,16,98.15897309,-10.61365145,-16.06666667,-29.34163235,186,22,6.134935818,-0.663353216,-1.004166667,-1.833852022,NA,NA,NA,1,98.15897309
2558207,Jonnu Smith,TEN,TE,25,3,NA,75.11823628,97.85868465,10.75825073,1.234574664,6,22.74044837,130.8,15,2.9,3.419553379,13,16,87.91042489,-10.70856489,-7.435895858,-15.00197066,187,16,5.494401555,-0.669285305,-0.464743491,-0.937623166,128.665,1.645,58.335,2,43.95521244
2533444,Randy Bullock,CIN,K,31,8,NA,100.33,109.5918182,4.855992314,3.495621785,4,9.261818182,311.4,27.4,2.2,3.684190275,23,16,106.0208976,-10.77910957,-7.483333333,-14.03225862,188,20,6.626306102,-0.673694348,-0.467708333,-0.877016164,NA,NA,NA,1,106.0208976
2552597,Breshad Perriman,NYJ,WR,27,5,NA,82.3,129.9066344,20.22257882,3.525870834,8,47.60663444,140.3,55.3,9.8,4.362949034,6,16,109.607164,-11.33356154,-17.70976192,-8.265948107,189,46,6.850447752,-0.77727263,-1.10686012,-0.516621757,152.265,1.215,36.735,2,54.80358202
2532956,Ryan Tannehill,TEN,QB,32,8,NA,313.5,347.4631677,15.33129562,2.359475463,5,33.96316766,129.6,17.9,3.2,4.992517865,19,16,330.5567479,-11.57924582,1.051611111,-19.37840844,190,15,20.65979675,-0.723702864,0.065725694,-1.211150527,133.175,3.49,56.825,4,82.63918699
2552312,Eric Kendricks,MIN,LB,28,5,NA,261.15,344.0210736,63.16541136,1.942800479,2,82.87107359,NA,23.1,3,3.729094308,73,16,150.6703665,-11.65157753,-15.46,-14.15087621,191,15,9.416897904,-0.728223595,-0.96625,-0.884429763,NA,NA,NA,1,150.6703665
2543466,Eric Ebron,PIT,TE,27,6,NA,62.6,111.1015455,23.03765449,1.211271792,6,48.50154545,152.2,19.3,2.7,3.342502127,17,16,86.67695108,-11.94203869,-19.95413214,-1.759109857,192,17,5.417309443,-0.746377418,-1.247133259,-0.109944366,125.3067,1.1,66.6933,1,86.67695108
2560995,Dallas Goedert,PHI,TE,26,2,NA,76.3076006,101.745237,11.56579913,2.677828993,6,25.43763636,135,16,3.4,3.61218151,6,16,86.67474936,-11.94424041,-6.246531545,-11.11541835,193,18,5.417171835,-0.746515026,-0.390408222,-0.694713647,124.705,1.52,68.295,2,43.33737468
2560725,Minkah Fitzpatrick,PIT,DB,24,2,NA,217.964,225.3348612,6.50255396,0.277311985,4,7.370861162,NA,23.6,14.9,4.629123666,41,16,111.2987119,-12.13913281,-7.302666667,-35.97578573,194,16,6.956169492,-0.7586958,-0.456416667,-2.248486608,NA,NA,NA,1,111.2987119
2555383,Jalen Mills,PHI,DB,26,4,NA,198.578,236.4197896,33.38392535,0.541066222,4,37.8417896,NA,43.8,3.8,3.715587244,81,16,111.1829322,-12.25491247,-26.68866667,-24.89085729,195,17,6.948933263,-0.765932029,-1.668041667,-1.555678581,NA,NA,NA,1,111.1829322
744,Calais Campbell,BAL,DL,34,12,NA,143.16,225.2245876,46.91624285,1.652899706,2,82.06458763,NA,16.3,4.9,3.946761399,57,16,96.23077757,-12.54184697,-55.91666667,-7.299171368,196,23,6.014423598,-0.783865435,-3.494791667,-0.456198211,NA,NA,NA,1,96.23077757
2557980,Jabrill Peppers,NYG,DB,25,3,NA,206.7,237.4859731,23.21781505,0.801850606,4,30.78597306,NA,13.2,6.5,3.937798806,67,16,110.8598676,-12.57797711,-18.56666667,-23.82467383,197,18,6.928741722,-0.78612357,-1.160416667,-1.489042115,NA,NA,NA,1,110.8598676
2552461,Duke Johnson,HOU,RB,27,5,NA,68.3763994,107.038487,15.99739632,3.823881356,10,38.66208759,143.5,48.7,5.3,3.914641888,14,16,91.03832141,-12.74814745,-16.99893244,-8.795209647,198,39,5.689895088,-0.796759216,-1.062433277,-0.628964237,109.3033,1.525,88.6967,2,45.51916071
2561153,Jason Sanders,MIA,K,NA,2,NA,96,109.868205,5.541407587,3.381227433,4,13.86820497,315.9,28.2,2.7,4.138071297,19,16,103.8698255,-12.93018168,-11.81333333,-13.75587184,199,21,6.491864095,-0.808136355,-0.738333333,-0.85974199,NA,NA,NA,1,103.8698255
2557945,Justin Evans,TB,DB,25,3,NA,188.968,239.6823462,44.74006026,0.960279661,4,50.71434618,NA,86.3,42,6.859469344,6,16,110.4238644,-13.01398026,-36.29866667,-21.62830071,200,19,6.901491525,-0.813373766,-2.268666667,-1.351768795,NA,NA,NA,1,110.4238644
2558094,Zach Cunningham,HOU,LB,26,3,NA,247.06,343.6449429,65.05886849,1.971772338,2,96.58494289,NA,15.1,2.4,3.640251043,79,16,149.1483463,-13.17359768,-29.55,-14.52700691,201,16,9.321771644,-0.823349855,-1.846875,-0.907937932,NA,NA,NA,1,149.1483463
2495455,Cam Newton,NE,QB,31,9,NA,287.7114009,362.5182983,30.00833199,3.934551623,5,74.80689745,124.4,16.7,4.2,6.653396446,7,16,328.9228196,-13.21317414,-24.73698799,-4.323277756,202,16,20.55767623,-0.825823384,-1.54606175,-0.27020486,116.7933,3.915,85.2067,4,82.23070491
2552389,Damarious Randall,LVR,DB,28,5,NA,205.26,227.990195,20.12991585,0.840465181,4,22.73019503,NA,34.8,9.4,4.176470484,57,16,109.6921695,-13.74567518,-20.00666667,-33.32045186,203,20,6.855760593,-0.859104699,-1.250416667,-2.082528241,NA,NA,NA,1,109.6921695
2562439,Maxx Crosby,LVR,DL,50,1,NA,177.5,198.2237064,18.68883223,1.452005066,2,20.72370642,NA,NA,NA,NA,84,16,94.87082861,-13.90179593,-21.57666667,-34.30005258,204,24,5.929426788,-0.868862245,-1.348541667,-2.143753286,NA,NA,NA,1,94.87082861
2550930,Todd Davis,DEN,LB,28,6,NA,245.3,347.9801844,74.18749262,3.212369198,2,102.6801844,NA,28.3,4.5,3.951202469,65,16,148.3067857,-14.01515834,-31.31,-10.19176542,205,17,9.269174103,-0.875947396,-1.956875,-0.636985339,NA,NA,NA,1,148.3067857
2555530,Vonn Bell,CIN,DB,26,4,NA,218.47,218.47,NA,0.81329569,NA,0,NA,33.3,45.2,7.122831196,NA,16,109.235,-14.20284467,-6.796666667,-42.84064689,206,21,6.8271875,-0.887677792,-0.424791667,-2.677540431,NA,NA,NA,1,109.235
2562378,T.J. Hockenson,DET,TE,50,1,NA,48.3,101.9455557,20.01363361,1.29113265,6,53.64555574,NA,NA,NA,NA,18,16,84.25660922,-14.36238055,-34.25413214,-10.91509957,207,19,5.266038076,-0.897648784,-2.140883259,-0.682193723,133.61,1.695,73.39,2,42.12830461
2560767,Chris Jones,KC,DL,50,4,NA,166,212.711052,35.83984296,1.80856713,2,46.71105198,NA,16.1,2.6,3.649325669,69,16,94.28492712,-14.48769742,-33.07666667,-19.81270702,208,25,5.892807945,-0.905481089,-2.067291667,-1.238294189,NA,NA,NA,1,94.28492712
2560810,Anthony Miller,CHI,WR,26,2,NA,88.47429029,118.1181615,15.02274399,1.748754634,8,29.6438712,115.6,47.5,5.8,3.727248413,35,16,106.434031,-14.50669455,-11.53547163,-20.05442106,209,47,6.652126939,-0.975593443,-0.720966977,-1.253401316,136.0167,1.285,72.9833,2,53.21701551
2560800,Baker Mayfield,CLE,QB,25,2,NA,299.7695976,349.5047933,23.7147282,7.203455072,5,49.73519573,128.6,18.1,2.7,5.236877947,15,16,327.4717253,-14.66426843,-12.67879127,-17.33678275,210,17,20.46698283,-0.916516777,-0.792424455,-1.083548922,105.4767,3.65,104.5233,4,81.86793133
2540232,Jack Doyle,IND,TE,30,7,NA,69.50699702,94.57621763,14.53079798,2.221395887,6,25.06922061,153.7,19.5,3.3,3.573655884,7,16,83.73723151,-14.88175826,-13.04713512,-18.28443768,211,20,5.23357697,-0.930109891,-0.815445945,-1.142777355,138.695,1.24,72.305,2,41.86861576
2543470,Ha Ha Clinton-Dix,DAL,DB,28,6,NA,185.3,241.6074799,33.86219403,0.230908621,4,56.30747985,NA,28.3,8.1,4.069479731,60,16,108.4684086,-14.96943605,-39.96666667,-19.70316704,212,22,6.779275539,-0.935589753,-2.497916667,-1.23144794,NA,NA,NA,1,108.4684086
2562602,Khari Willis,IND,DB,50,1,NA,216.75,216.75,NA,0.937459034,NA,0,NA,NA,NA,NA,NA,16,108.375,-15.06284467,-8.516666667,-44.56064689,213,23,6.7734375,-0.941427792,-0.532291667,-2.785040431,NA,NA,NA,1,108.375
2552415,Jamison Crowder,NYJ,WR,27,5,NA,96.00410253,110.7701448,5.779378714,3.156291828,8,14.76604224,108.9,45.2,5.8,3.727248413,35,16,105.7285554,-15.21217019,-4.005659382,-27.40243777,214,48,6.608034711,-1.019685671,-0.250353711,-1.712652361,138.7533,2.08,75.2467,2,52.86427769
2550842,Adrian Phillips,NE,DB,28,6,NA,216.2,216.2,Inf,1.426672523,NA,0,NA,64.8,40.2,6.711328303,NA,16,108.1,-15.33784467,-9.066666667,-45.11064689,215,24,6.75625,-0.958615292,-0.566666667,-2.819415431,NA,NA,NA,1,108.1
2539227,Dustin Hopkins,WAS,K,30,7,NA,88.635,106.9104627,7.083779881,1.469744654,5,18.27546273,302.3,25.4,4.8,5.941622894,4,16,101.1807262,-15.61928103,-19.17833333,-16.71361407,216,22,6.323795386,-0.976205064,-1.198645833,-1.04460088,NA,NA,NA,1,101.1807262
2560756,Justin Jackson,LAC,RB,25,2,NA,61.38379881,112.6836376,21.31659189,1.723403989,10,51.29983883,163,53.7,7.3,4.481032951,4,16,87.68857364,-16.09789522,-23.99153304,-3.150059005,217,40,5.480535853,-1.006118451,-1.499470815,-0.276142322,138.7267,1.485,78.2733,2,43.84428682
2552493,Arik Armstead,SF,DL,26,5,NA,152.3,214.5516212,41.02269443,0.152719974,2,62.25162124,NA,26.6,4.3,3.86916947,60,16,92.55271997,-16.21990456,-46.77666667,-17.97213776,218,26,5.784544998,-1.013744035,-2.923541667,-1.12325861,NA,NA,NA,1,92.55271997
2555162,Deion Jones,ATL,LB,26,4,NA,231.14,328.4428633,54.15463001,3.480125666,3,97.30286331,NA,11.1,6.2,4.202925052,53,16,146.0463623,-16.27558169,-45.47,-29.72908649,219,18,9.127897643,-1.017223856,-2.841875,-1.858067905,NA,NA,NA,1,146.0463623
2495485,Robert Quinn,CHI,DL,30,9,NA,184.8,184.8,NA,0.414135977,3,0,NA,43.2,7.2,4.24419713,NA,16,92.4,-16.37262454,-14.27666667,-47.723759,220,27,5.775,-1.023289034,-0.892291667,-2.982734937,NA,NA,NA,1,92.4
2495485,Robert Quinn,CHI,DL,30,9,NA,184.8,184.8,NA,1.135570113,3,0,NA,77.3,5,3.959693387,NA,16,92.4,-16.37262454,-14.27666667,-47.723759,220,27,5.775,-1.023289034,-0.892291667,-2.982734937,NA,NA,NA,1,92.4
2560738,Chris Herndon,NYJ,TE,NA,2,NA,70.7,95.71154545,12.09956077,4.365765989,6,25.01154545,161.7,19.5,3,3.458079005,11,16,82.19372163,-16.42526814,-11.85413214,-17.14910986,222,21,5.137107602,-1.026579259,-0.740883259,-1.071819366,146.79,1.145,75.21,2,41.09686082
2543681,Kyle Fuller,CHI,DB,28,6,NA,199.1,228.7857801,22.47879096,0.21697365,4,29.68578015,NA,25.1,4.4,3.764967591,75,16,106.7750819,-16.66276274,-26.16666667,-32.52486674,223,25,6.673442621,-1.041422671,-1.635416667,-2.032804171,NA,NA,NA,1,106.7750819
2560712,Terrell Edmunds,PIT,DB,23,2,NA,170.06,245.9845774,46.33045284,0.074376602,4,75.92457738,NA,20.4,4.4,3.764967591,75,16,106.571573,-16.86627165,-55.20666667,-15.32606951,224,26,6.660723314,-1.054141978,-3.450416667,-0.957879344,NA,NA,NA,1,106.571573
2560728,Tre Flowers,SEA,DB,25,2,NA,176.89,243.3148162,42.94454701,0.796192213,4,66.42481619,NA,41.3,7.1,3.987179153,65,16,106.5446435,-16.89320113,-48.37666667,-17.9958307,225,27,6.659040222,-1.05582507,-3.023541667,-1.124739419,NA,NA,NA,1,106.5446435
2558176,Eddie Jackson,CHI,DB,NA,3,NA,194.1,228.3227916,21.26996536,1.852350572,4,34.2227916,NA,39.8,6.1,3.904878574,68,16,106.4497493,-16.98809538,-31.16666667,-32.98785529,226,28,6.653109331,-1.061755961,-1.947916667,-2.061740955,NA,NA,NA,1,106.4497493
2560993,Daniel Carlson,LVR,K,25,2,NA,96.5,104.1927273,4.80952634,0.345045918,5,7.692727273,293.5,23.4,2.9,4.242272443,17,16,99.79646999,-17.00353721,-11.31333333,-19.43134953,227,23,6.237279375,-1.062721075,-0.707083333,-1.214459346,NA,NA,NA,1,99.79646999
2562682,Alexander Mattison,MIN,RB,NA,1,NA,71.2,102.5430865,18.95138549,4.710969674,10,31.34308646,126.4,44,4.6,3.716405016,19,16,86.74030648,-17.04616239,-14.17533184,-13.29061018,228,41,5.421269155,-1.065385149,-0.88595824,-0.90992677,119.9833,2.92,108.0167,3,28.91343549
2560842,Eddy Pineiro,CHI,K,NA,2,NA,86.005,108.4648043,9.927698651,2.872487756,5,22.45980435,310.9,28.5,3.9,5.438153742,9,16,99.62549304,-17.17451416,-21.80833333,-15.15927246,229,24,6.226593315,-1.073407135,-1.363020833,-0.947454529,NA,NA,NA,1,99.62549304
496843,Jason Pierre-Paul,TB,DL,31,10,NA,171.14,189.3347863,15.81090763,0.646965297,4,18.19478628,NA,29.4,7.7,4.308857071,42,16,91.57172805,-17.20089649,-27.93666667,-43.18897272,230,28,5.723233003,-1.075056031,-1.746041667,-2.699310795,NA,NA,NA,1,91.57172805
2556462,Robby Anderson,CAR,WR,27,4,NA,77.86199702,128.9122615,22.6205276,2.421958558,8,51.05026447,141.7,55.7,7.7,4.029206208,16,16,103.6419974,-17.29872817,-22.1477649,-9.260321057,231,49,6.477624838,-1.150095545,-1.384235306,-0.578770066,120.04,1.165,110.96,2,51.8209987
2561534,Greg Joseph,TEN,K,50,2,NA,76.3,116.7494348,18.43303548,5.990317346,5,40.44943478,305.5,27.5,3.7,5.931624863,5,16,99.27735511,-17.52265209,-31.51333333,-6.874642023,232,25,6.204834694,-1.095165756,-1.969583333,-0.429665126,NA,NA,NA,1,99.27735511
2560894,Ian Thomas,CAR,TE,24,2,NA,71.06199702,90.02975503,10.3504222,7.094285976,6,18.96775801,180.4,23.3,3.1,3.496604632,10,16,80.83794962,-17.78104016,-11.49213512,-22.83090029,233,22,5.052371851,-1.11131501,-0.718258445,-1.426931268,165.85,1.08,67.15,1,80.83794962
2562619,Josh Allen,JAC,DL,50,1,NA,177,185.3192783,7.502402948,0.381640756,4,8.319278287,NA,25.1,9.9,4.593360813,32,16,90.95713173,-17.81549281,-22.07666667,-47.20448071,234,29,5.684820733,-1.113468301,-1.379791667,-2.950280044,NA,NA,NA,1,90.95713173
2495476,Jurrell Casey,DEN,DL,31,9,NA,170.4,189.6731254,17.38068468,1.902076308,4,19.27312538,NA,37.3,7.5,4.282993094,44,16,90.89239377,-17.88023077,-28.67666667,-42.85063362,235,30,5.68077461,-1.117514423,-1.792291667,-2.678164601,NA,NA,NA,1,90.89239377
2552447,Shaq Green-Thompson,CAR,LB,NA,NA,NA,247.86,318.1520696,42.15033393,4.237242028,3,70.29206964,NA,17.3,1.9,3.566214989,81,16,144.1424706,-18.17947337,-28.75,-40.01988016,237,19,9.008904413,-1.136217086,-1.796875,-2.50124251,NA,NA,NA,1,144.1424706
2561008,Ronnie Harrison,JAC,DB,23,2,NA,190.8,223.3285001,18.83648208,1.048331337,4,32.5285001,NA,29,6,3.896648516,69,16,105.0471534,-18.3906913,-34.46666667,-37.98214679,238,29,6.565447086,-1.149418206,-2.154166667,-2.373884174,NA,NA,NA,1,105.0471534
2543490,Demarcus Lawrence,DAL,DL,28,6,NA,123.29,209.580016,48.24069029,2.83382897,4,86.29001603,NA,13.3,2.9,3.688121634,67,16,90.25858818,-18.51403636,-75.78666667,-22.94374297,239,31,5.641161761,-1.157127273,-4.736666667,-1.433983935,NA,NA,NA,1,90.25858818
2561146,Boston Scott,PHI,RB,25,2,NA,79.56199702,91.83917098,5.384317471,6.59204177,11,12.27717396,149.3,49.7,6.6,4.282796079,8,16,85.19003283,-18.59643604,-5.813334824,-23.99452566,241,42,5.324377052,-1.162277252,-0.363333426,-1.578921488,134.4,1.445,106.6,2,42.59501641
2558183,John Johnson,LAR,DB,26,3,NA,205.37,210.0776447,4.169101582,0.961680895,5,4.70764472,NA,5.3,1.4,3.518065855,91,16,104.1476441,-19.2902006,-19.89666667,-51.23300217,242,30,6.509227754,-1.205637538,-1.243541667,-3.202062636,NA,NA,NA,1,104.1476441
2558066,Curtis Samuel,CAR,WR,24,3,NA,87.22199702,116.9795606,17.1599879,1.037278927,8,29.75756361,137.6,54.2,6.3,3.80671099,29,16,101.5025297,-19.43819587,-12.7877649,-21.19302192,243,50,6.343908107,-1.283812276,-0.799235306,-1.32456387,128.8433,1.2,114.1567,2,50.75126485
2562616,Johnathan Abram,LVR,DB,50,1,NA,207.7,207.7,Inf,1.503282338,NA,0,NA,31.1,25.2,5.476819625,NA,16,103.85,-19.58784467,-17.56666667,-53.61064689,244,31,6.490625,-1.224240292,-1.097916667,-3.350665431,NA,NA,NA,1,103.85
2506109,Ben Roethlisberger,PIT,QB,38,16,NA,286.66825,350.0894239,29.63384655,4.803092659,5,63.42117394,119.7,16.4,2.2,5.31277017,14,16,322.5048107,-19.63118309,-25.78013889,-16.75215216,245,18,20.15655067,-1.226948943,-1.611258681,-1.04700951,122.1667,3.7,122.8333,4,80.62620267
2543457,Sammy Watkins,KC,WR,27,6,NA,84.7,114.6463337,12.88924099,2.444788883,9,29.94633368,157,60.1,6.2,3.790818475,31,16,100.937548,-20.00317759,-15.30976192,-23.52624887,246,51,6.308596749,-1.319123633,-0.95686012,-1.470390554,127.13,1.32,118.87,2,50.468774
2562707,Taylor Rapp,LAR,DB,50,1,NA,184.58,215.5990185,26.9549105,0.457563398,5,31.01901847,NA,13.1,2.5,3.608596492,86,16,102.5219263,-20.91591832,-40.68666667,-45.71162842,248,32,6.407620397,-1.307244895,-2.542916667,-2.856976776,NA,NA,NA,1,102.5219263
2560787,Allen Lazard,GB,WR,25,2,NA,77.44758469,124.8347427,23.54851671,3.642612449,9,47.38715797,169.4,63,12,4.712584376,3,16,99.99295356,-20.94777201,-22.56217723,-13.33783989,249,52,6.249559598,-1.378160785,-1.410136077,-0.833614993,NA,NA,NA,1,99.99295356
2552278,Trey Flowers,DET,DL,27,5,NA,166,181.9877554,14.41790727,3.003310907,4,15.98775535,NA,21.4,1.7,3.532937774,76,16,87.72204674,-21.0505778,-33.07666667,-50.53600365,250,32,5.482627921,-1.315661112,-2.067291667,-3.158500228,NA,NA,NA,1,87.72204674
2557996,Kevin King,GB,DB,25,3,NA,183.72,216.1895806,18.2791376,0.396460489,5,32.4695806,NA,27,15.7,4.694964128,39,16,102.171509,-21.26633569,-41.54666667,-45.1210663,251,33,6.385719311,-1.329145981,-2.596666667,-2.820066643,NA,NA,NA,1,102.171509
2562781,Devin White,TB,LB,50,1,NA,259.07,305.2311468,34.47712856,2.574520417,3,46.16114685,NA,14.5,4.3,3.921588047,69,16,140.9900026,-21.33194135,-17.54,-52.94080295,252,20,8.811875165,-1.333246334,-1.09625,-3.308800184,NA,NA,NA,1,140.9900026
2543830,Tre Boston,CAR,DB,28,6,NA,183.1,221.2782403,23.86614308,0.79239131,5,38.17824033,NA,48.2,13.8,4.538593029,44,16,101.9572169,-21.48062775,-42.16666667,-40.03240657,253,34,6.372326057,-1.342539235,-2.635416667,-2.50202541,NA,NA,NA,1,101.9572169
2495493,Justin Houston,IND,DL,31,9,NA,151.37,186.0588971,30.14396208,5.328073654,4,34.6888971,NA,14.3,2.2,3.597597716,72,16,87.12747167,-21.64515287,-47.70666667,-46.4648619,254,33,5.445466979,-1.352822054,-2.981666667,-2.904053869,NA,NA,NA,1,87.12747167
2560851,Justin Reid,HOU,DB,23,2,NA,152.77,233.9351542,45.33566815,1.172433709,5,81.16515424,NA,18.8,4.2,3.748507475,78,16,101.5928801,-21.84496461,-72.49666667,-27.37549265,255,35,6.349555004,-1.365310288,-4.531041667,-1.710968291,NA,NA,NA,1,101.5928801
2540243,Brett Maher,NYJ,K,50,3,NA,86.2,101.3399431,9.850643878,16.29858935,5,15.13994306,287.3,25.3,4.4,5.83341126,6,16,94.22865546,-22.57135174,-21.61333333,-22.28413375,256,29,5.889290966,-1.410709484,-1.350833333,-1.392758359,172,NA,84,1,94.22865546
2539320,Kenny Vaccaro,TEN,DB,29,7,NA,165.88,224.3319893,33.05003951,1.324183601,5,58.45198927,NA,48.4,12.6,4.439832335,47,16,100.7367712,-22.70107351,-59.38666667,-36.97865762,257,36,6.296048197,-1.418817095,-3.711666667,-2.311166101,NA,NA,NA,1,100.7367712
2555543,Keanu Neal,ATL,DB,NA,4,NA,185.53,210.1039425,14.76810148,1.434735781,5,24.57394245,NA,11.6,5.3,3.839038111,73,16,100.1041215,-23.33372312,-39.73666667,-51.20670444,258,37,6.256507597,-1.458357695,-2.483541667,-3.200419027,NA,NA,NA,1,100.1041215
2558851,Anthony Walker,IND,LB,25,3,NA,228.2,326.8065859,70.82641318,1.573902578,3,98.60658591,NA,42.9,14,5.35788749,18,16,138.8204545,-23.50148945,-48.41,-31.36536388,260,21,8.676278408,-1.468843091,-3.025625,-1.960335243,NA,NA,NA,1,138.8204545
2495700,Greg Olsen,SEA,TE,35,13,NA,69.769,77.53763636,3.180045821,3.203530348,7,7.768636364,193.5,24.2,4,3.843335268,NA,16,74.81796167,-23.8010281,-12.78513214,-35.32301895,261,23,4.676122605,-1.487564256,-0.799070759,-2.207688684,159.4667,1.205,101.5333,2,37.40898084
2562805,Preston Williams,MIA,WR,50,1,NA,53.44125742,119.2100567,28.38495415,1.993125829,9,65.76879926,129.9,51.8,6.6,3.854388537,24,16,96.99256465,-23.94816093,-46.5685045,-18.96252587,262,53,6.062035291,-1.565685092,-2.910531531,-1.185157867,132.7,1.1,129.3,1,96.99256465
2562299,Daniel Jones,NYG,QB,50,1,NA,296.4365872,339.943626,19.51508063,3.027877811,5,43.5070388,116.5,15.2,2.9,5.081280067,18,16,318.0317299,-24.1042639,-16.01180171,-26.89795012,263,19,19.87698312,-1.506516494,-1.000737607,-1.681121882,122.02,4.23,140.98,4,79.50793246
2560966,Jerome Baker,MIA,LB,24,2,NA,270.5,279.8464465,8.428712832,1.640477965,3,9.346446483,NA,25.8,3.6,3.817937572,71,16,138.0105099,-24.31143407,-6.11,-78.32550331,264,22,8.62565687,-1.519464629,-0.381875,-4.895343957,NA,NA,NA,1,138.0105099
2507374,Steven Hauschka,BUF,K,NA,NA,NA,30,107.3318456,30.65517336,28.83070792,5,77.33184564,274.5,20.6,4.7,7.673703816,3,16,92.34542007,-24.45458713,-77.81333333,-16.29223117,265,30,5.771588754,-1.528411696,-4.863333333,-1.018264448,132.8,1,132.2,1,92.34542007
2558065,Adoree Jackson,TEN,DB,25,3,NA,172.37,210.023396,21.09911826,0.284804741,5,37.65339598,NA,67,39.8,6.678408072,8,16,98.72105356,-24.71679111,-52.89666667,-51.28725091,266,39,6.170065847,-1.544799444,-3.306041667,-3.205453182,NA,NA,NA,1,98.72105356
2532820,Kirk Cousins,MIN,QB,32,8,NA,295.5847988,338.789651,17.6949508,8.434010053,6,43.20485217,149.3,21.5,2.2,4.496591704,21,16,317.3717062,-24.76428761,-16.86359008,-28.05192512,268,20,19.83573163,-1.547767975,-1.05397438,-1.75324532,144.4333,3.115,123.5667,3,105.7905687
2552385,Adrian Amos,GB,DB,27,5,NA,144.48,231.5060104,49.37628334,0.39867974,7,87.02601038,NA,30.3,5.5,3.855498227,72,16,98.61771798,-24.82012669,-80.78666667,-29.80463651,269,41,6.163607373,-1.551257918,-5.049166667,-1.862789782,NA,NA,NA,1,98.61771798
2562574,Darrell Henderson,LAR,RB,50,1,NA,40.92399404,100.278657,22.7934497,0.904850033,11,59.35466299,131.2,44.8,5.5,3.971280994,13,16,78.86864078,-24.91782809,-44.4513378,-15.55503962,270,43,4.929290048,-1.557364256,-2.778208613,-1.05145361,117.34,1.94,152.66,2,39.43432039
2543741,Jimmie Ward,SF,DB,29,6,NA,192.46,198.9769261,5.771405548,0.143619246,7,6.516926087,NA,65.7,15.9,4.711424244,38,16,98.25477966,-25.18306501,-32.80666667,-62.3337208,271,42,6.140923729,-1.573941563,-2.050416667,-3.89585755,NA,NA,NA,1,98.25477966
1581,DeSean Jackson,PHI,WR,34,12,NA,62.65794324,115.1808547,21.71198628,1.678049336,9,52.5229115,147.8,57,8.8,4.204023879,9,16,95.70811758,-25.232608,-37.35181867,-22.9917278,272,54,5.981757349,-1.645963034,-2.334488667,-1.436982988,140.1833,1.31,131.8167,2,47.85405879
2534832,Rodney McLeod,PHI,DB,30,8,NA,180.31,209.0894547,17.9781131,0.233865511,7,28.77945472,NA,37,12,4.390451988,48,16,98.18329681,-25.25454786,-44.95666667,-52.22119217,273,43,6.136456051,-1.578409241,-2.809791667,-3.263824511,NA,NA,NA,1,98.18329681
2558248,Chuck Clark,BAL,DB,25,3,NA,164.9,220.1819258,33.22252814,0.581235442,7,55.28192581,NA,40.9,8,4.061249674,61,16,98.03902402,-25.39882065,-60.36666667,-41.12872109,274,44,6.127439001,-1.587426291,-3.772916667,-2.570545068,NA,NA,NA,1,98.03902402
2558204,Jamaal Williams,GB,RB,NA,3,NA,55.15599702,99.07466606,20.20584456,1.762685275,11,43.91866904,182.5,58.6,7,4.396074291,5,16,78.32734134,-25.45912752,-30.21933482,-16.75903059,275,44,4.895458834,-1.59119547,-1.888708426,-1.126703046,176.49,1.15,98.51,2,39.16367067
496733,Joe Haden,PIT,DB,31,10,NA,180.9,211.5488339,23.48547536,1.240789098,7,30.64883389,NA,47.3,3.1,3.657976839,84,16,97.85983858,-25.57800609,-44.36666667,-49.761813,276,45,6.116239911,-1.598625381,-2.772916667,-3.110113313,NA,NA,NA,1,97.85983858
